URL,Size,OutLinks,ContentType,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1880,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6499,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4671113&noMax&nobookmark,7830bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7073,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4683932&noMax&nobookmark,7421bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4682960&noMax&nobookmark,8119bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7025,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1853,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4518075&noMax&nobookmark,7708bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5049,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4613196&noMax&nobookmark,7532bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7152,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4684673&noMax&nobookmark,7466bytes,5,text/html,,
https://www.c-span.org/classroom/document/?6209,12909bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6327,13849bytes,73,text/html,,
https://www.c-span.org/classroom/document/?6445,14754bytes,75,text/html,,
https://www.c-span.org/classroom/document/?6219,13057bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6217,13029bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6218,12950bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6215,13038bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6216,13004bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6213,12988bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6214,13032bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6211,12878bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6210,12972bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6340,13352bytes,72,text/html,,
https://www.c-span.org/classroom/document/?6307,14076bytes,75,text/html,,
https://www.c-span.org/classroom/document/?6303,13442bytes,72,text/html,,
https://www.c-span.org/classroom/document/?6550,12948bytes,71,text/html,,
https://www.c-span.org/classroom/document/?6551,12998bytes,71,text/html,,
https://www.c-span.org/classroom/document/?5966,13043bytes,71,text/html,,
https://www.c-span.org/classroom/document/?5962,13077bytes,71,text/html,,
https://www.c-span.org/video/standalone/?c4518096&noMax&nobookmark,7358bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1858,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2188,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4546629&noMax&nobookmark,7466bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4680248&noMax&nobookmark,6598bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1877,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5052,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4615521&noMax&nobookmark,7463bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2189,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4535402&noMax&nobookmark,7425bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4534274&noMax&nobookmark,8190bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1864,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4030&noMax&nobookmark,7298bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2162,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2240,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4612913&noMax&nobookmark,7479bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4533870&noMax&nobookmark,8048bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1863,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2183,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4068&noMax&nobookmark,7327bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6819,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4680131&noMax&nobookmark,7316bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4463966&noMax&nobookmark,7572bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2153,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2184,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4694610&noMax&nobookmark,7338bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1862,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4477447&noMax&nobookmark,7368bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c3938&noMax&nobookmark,7381bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2120,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c37786&noMax&nobookmark,7524bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2163,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4519807&noMax&nobookmark,7348bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1861,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2185,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4545574&noMax&nobookmark,7314bytes,5,text/html,,
https://www.c-span.org/video/standalone/?c4680642&noMax&nobookmark,7698bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6870,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6593,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4462931&noMax&nobookmark,7328bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2186,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4538645&noMax&nobookmark,7487bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F1868,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4654107&noMax&nobookmark,10092bytes,5,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2164,12465bytes,67,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6859,12465bytes,67,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Djohn%252Bw.%252Bkluge%252Bcenter%26searchtype%3DVideos,36379bytes,57,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=688295&personid%5B%5D=29126&searchtype=Videos,55924bytes,63,text/html,,
https://www.c-span.org/search/?personid%5B%5D=29126&searchtype=Videos&tagid%5B%5D=973,73431bytes,86,text/html,,
https://www.c-span.org/person/?kevinmccarthy,44086bytes,97,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fmarthamcsally,36256bytes,56,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2015&personid%5B%5D=29126&sdate=01%2F01%2F2015&searchtype=Videos&sort=Most%20Popular,78069bytes,106,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=34622&personid%5B%5D=29126&searchtype=Videos,51585bytes,59,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=690021&personid%5B%5D=29126&searchtype=Videos,77698bytes,103,text/html,,
https://www.c-span.org/search/?personid%5B%5D=29126&searchtype=Videos&tagid%5B%5D=953,72271bytes,84,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2018&personid%5B%5D=29126&sdate=01%2F01%2F2018&searchtype=Videos&sort=Most%20Popular,65230bytes,78,text/html,,
https://www.c-span.org/search/?personid%5B%5D=29126&searchtype=Videos&tagid%5B%5D=1078,56594bytes,62,text/html,,
https://www.c-span.org/person/?leezeldin,41945bytes,90,text/html,,
https://www.c-span.org/search/?personid%5B%5D=29126&searchtype=Videos&sort=Newest,77554bytes,103,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1013056&searchtype=Videos,77863bytes,104,text/html,,
https://www.c-span.org/search/?personid%5B%5D=61616&searchtype=Videos,77882bytes,109,text/html,,
https://www.c-span.org/person/?michaelmccaul,42499bytes,91,text/html,,
https://www.c-span.org/search/?personid%5B%5D=85231&searchtype=Videos,77811bytes,104,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=674332&personid%5B%5D=62650&searchtype=Videos,78240bytes,109,text/html,,
https://www.c-span.org/person/?elizabethesty,41634bytes,88,text/html,,
https://www.c-span.org/person/?johnnyisakson,44874bytes,97,text/html,,
https://www.c-span.org/person/?johnboozman,43523bytes,92,text/html,,
https://www.c-span.org/person/?richardblumenthal,43134bytes,92,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F61197,36270bytes,56,text/html,,
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=61197,72622bytes,82,text/html,,
https://www.c-span.org/person/?williambillcassidy,43337bytes,95,text/html,,
https://www.c-span.org/person/?mikerounds,42474bytes,93,text/html,,
https://www.c-span.org/person/?danielssullivan,42529bytes,95,text/html,,
https://www.c-span.org/person/?pattymurray,44015bytes,90,text/html,,
https://www.c-span.org/person/?jerrymoran,43738bytes,92,text/html,,
https://www.c-span.org/person/?sherrodbrown02,44727bytes,94,text/html,,
https://www.c-span.org/person/?maziehirono,43419bytes,91,text/html,,
https://www.c-span.org/person/?deanheller,43090bytes,95,text/html,,
https://www.c-span.org/search/?query=gun%2Brights&searchtype=Videos,72963bytes,104,text/html,,
https://www.c-span.org/search/?query=china&searchtype=Videos,75627bytes,109,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dmelania%252Btrump%26searchtype%3DVideos,36342bytes,57,text/html,,
https://www.c-span.org/person/?davidroe,41863bytes,89,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F3709862%2F851225460,1012bytes,1,text/html,,
https://www.c-span.org/congress/bills/billAction/?print%2F3709862%2F851225465,1007bytes,1,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5618,36373bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7271,12465bytes,67,text/html,,
https://www.c-span.org/video/standalone/?c4681327&noMax&nobookmark,7466bytes,5,text/html,,
https://www.c-span.org/MyC-SPAN/login/?query&redir=%2Fsearch%2F%3Fformatid%5B%5D%3D9&searchtype=Videos,36259bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D28%26sort%3DNewest%26tagid%255B%255D%3D5619,36373bytes,57,text/html,,
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D58,12479bytes,67,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2017-05-17,804307bytes,592,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dtrey%252Bgowdy%26searchtype%3DVideos,36333bytes,57,text/html,,
https://www.c-span.org/search/?query=hillary%2Bclinton&searchtype=Videos,75116bytes,106,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fmembers%2F%3Fchamber%3Dsenate,36293bytes,56,text/html,,
https://www.c-span.org/congress/members/?all&chamber=senate,105138bytes,385,text/html,,
https://www.c-span.org/congress/committee/?61449&congress=115,39179bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61445&congress=115,46097bytes,110,text/html,,
https://www.c-span.org/person/?duncandhunter,41731bytes,81,text/html,,
https://www.c-span.org/congress/committee/?61498&congress=115,50520bytes,111,text/html,,
https://www.c-span.org/person/?carloscurbelo,41346bytes,89,text/html,,
https://www.c-span.org/person/?jerroldnadler,44070bytes,90,text/html,,
https://www.c-span.org/person/?brianmast,40252bytes,82,text/html,,
https://www.c-span.org/person/?louisjbarletta,42440bytes,91,text/html,,
https://www.c-span.org/person/?gracenapolitano,43797bytes,92,text/html,,
https://www.c-span.org/congress/committee/?61448&congress=115,39193bytes,63,text/html,,
https://www.c-span.org/person/?williamshuster,42877bytes,90,text/html,,
https://www.c-span.org/person/?brucewesterman,40682bytes,83,text/html,,
https://www.c-span.org/congress/committee/?61491&congress=115,39227bytes,63,text/html,,
https://www.c-span.org/person/?jasonlewis,40630bytes,86,text/html,,
https://www.c-span.org/person/?richardnolan,41802bytes,86,text/html,,
https://www.c-span.org/congress/committee/?61495&congress=115,39167bytes,63,text/html,,
https://www.c-span.org/person/?cheribustos,41738bytes,89,text/html,,
https://www.c-span.org/person/?jeffmiller,42365bytes,87,text/html,,
https://www.c-span.org/person/?johnfaso,40801bytes,86,text/html,,
https://www.c-span.org/congress/committee/?61493&congress=115,39197bytes,63,text/html,,
https://www.c-span.org/congress/committee/?64577&congress=115,45256bytes,103,text/html,,
https://www.c-span.org/person/?danwebster,43021bytes,95,text/html,,
https://www.c-span.org/person/?michaelcapuano,43160bytes,87,text/html,,
https://www.c-span.org/person/?tedrokita,41901bytes,90,text/html,,
https://www.c-span.org/person/?donnaedwards,42772bytes,93,text/html,,
https://www.c-span.org/person/?markmeadows,41881bytes,89,text/html,,
https://www.c-span.org/person/?marksanford,43285bytes,94,text/html,,
https://www.c-span.org/person/?robwoodall,41557bytes,88,text/html,,
https://www.c-span.org/search/?personid%5B%5D=61837&searchtype=Videos,78287bytes,110,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fbrettguthrie,36253bytes,56,text/html,,
https://www.c-span.org/person/?lamarsmith,43177bytes,87,text/html,,
https://www.c-span.org/search/?personid%5B%5D=8884&searchtype=Videos,77756bytes,113,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1031343&searchtype=Videos&sort=Newest,77667bytes,102,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1022873&searchtype=Videos,78326bytes,107,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2015&personid%5B%5D=1031343&sdate=01%2F01%2F2015&searchtype=Videos&sort=Most%20Popular,77419bytes,102,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1031343&searchtype=Videos,77651bytes,102,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=215445&personid%5B%5D=1031343&searchtype=Videos,77811bytes,102,text/html,,
https://www.c-span.org/person/?robertabrady,43120bytes,91,text/html,,
https://www.c-span.org/congress/committee/?103767&congress=115,39158bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61387&congress=115,39154bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61388&congress=115,39184bytes,63,text/html,,
https://www.c-span.org/person/?bradleywalker,41245bytes,89,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2113,36267bytes,56,text/html,,
https://www.c-span.org/person/?adriansmith,42072bytes,88,text/html,,
https://www.c-span.org/congress/committee/?61389&congress=115,39168bytes,63,text/html,,
https://www.c-span.org/person/?barryloudermilk,41087bytes,86,text/html,,
https://www.c-span.org/congress/committee/?61501&congress=115,50108bytes,83,text/html,,
https://www.c-span.org/congress/committee/?65696&congress=115,39206bytes,63,text/html,,
https://www.c-span.org/person/?douglamborn,42441bytes,90,text/html,,
https://www.c-span.org/person/?jackiewalorski,42502bytes,91,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2Fcommittee%2F%3F2128,36267bytes,56,text/html,,
https://www.c-span.org/search/?sort=Newest&sponsorid%5B%5D=2128,73019bytes,94,text/html,,
https://www.c-span.org/person/?brucepoliquin02,41441bytes,88,text/html,,
https://www.c-span.org/congress/committee/?61503&congress=115,47505bytes,88,text/html,,
https://www.c-span.org/congress/committee/?61499&congress=115,39183bytes,63,text/html,,
https://www.c-span.org/congress/committee/?61502&congress=115,53626bytes,95,text/html,,
https://www.c-span.org/congress/committee/?61500&congress=115,50754bytes,93,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%26personid%255B%255D%3D5390%26sdate%26searchtype%3DVideos%26seriesid%255B%255D%3D33%26sort%3DMost%252BRecent%252BAiring%26text%3D0,36557bytes,57,text/html,,
https://www.c-span.org/person/?charlescrist,41743bytes,89,text/html,,
https://www.c-span.org/congress/committee/?61458&congress=115,51980bytes,102,text/html,,
https://www.c-span.org/person/?billfoster,42142bytes,89,text/html,,
https://www.c-span.org/person/?colleenwakakohanabusa,42527bytes,90,text/html,,
https://www.c-span.org/person/?jackyrosen,39441bytes,80,text/html,,
https://www.c-span.org/person/?rogermarshall,39574bytes,81,text/html,,
https://www.c-span.org/person/?donaldbeyer,42083bytes,93,text/html,,
https://www.c-span.org/person/?kathleenclark02,40904bytes,87,text/html,,
https://www.c-span.org/person/?amibera,41594bytes,91,text/html,,
https://www.c-span.org/person/?stephenlynch,43229bytes,92,text/html,,
https://www.c-span.org/congress/committee/?61360&congress=115,39173bytes,63,text/html,,
https://www.c-span.org/congress/committee/?117766&congress=115,47378bytes,87,text/html,,
